1.012000000000000052e-02,4.586590846609018968e+01
1.038000000000000034e-02,4.896886070848911743e+01
1.043000000000000003e-02,4.623384364945102476e+01
1.081999999999999976e-02,4.805294397787735505e+01
1.209000000000000005e-02,4.740454691329853176e+01
1.220000000000000077e-02,5.906361166524279582e+01
1.226000000000000006e-02,5.935810121461373967e+01
1.268000000000000030e-02,5.884641361768437662e+01
1.271000000000000081e-02,5.447785507292782370e+01
1.290999999999999960e-02,5.224683656854387692e+01
1.318000000000000074e-02,6.183153098239534273e+01
1.382000000000000069e-02,5.965817997955324614e+01
1.401999999999999948e-02,6.450746865073961089e+01
1.447000000000000022e-02,6.429245358430995338e+01
1.451000000000000033e-02,7.234524637674380187e+01
1.454000000000000084e-02,7.569548919024354916e+01
1.472000000000000045e-02,6.355650395385734441e+01
1.503999999999999955e-02,6.604348771279676100e+01
1.506000000000000047e-02,6.365902753690438942e+01
1.519999999999999997e-02,6.124773038740223541e+01
1.529999999999999936e-02,6.517784543191373814e+01
1.531000000000000069e-02,6.758806296626796950e+01
1.531000000000000069e-02,6.302458577709476373e+01
1.532000000000000028e-02,7.408324549625312727e+01
1.566999999999999990e-02,5.836332150719495360e+01
1.567999999999999949e-02,6.788596564332225114e+01
1.572000000000000133e-02,7.115902682240408694e+01
1.628999999999999893e-02,8.229434633933412613e+01
1.634999999999999995e-02,7.188197481794037458e+01
1.661999999999999936e-02,6.400884637196975291e+01
1.662999999999999895e-02,7.634313673910344278e+01
1.677999999999999978e-02,7.334491337803494559e+01
1.696999999999999897e-02,7.289034402507287780e+01
1.697999999999999857e-02,6.515383744897368956e+01
1.704999999999999918e-02,7.100517465206334577e+01
1.723999999999999838e-02,7.343109425116097100e+01
1.726000000000000104e-02,7.296590946618904638e+01
1.731999999999999859e-02,7.150888395100450623e+01
1.739999999999999880e-02,8.574128737478639550e+01
1.740999999999999839e-02,7.943282347242821118e+01
1.752000000000000085e-02,7.783232431054668155e+01
1.754000000000000004e-02,7.530433886787119491e+01
1.762999999999999984e-02,7.363427243450902893e+01
1.907999999999999974e-02,8.926475143630314335e+01
1.969999999999999876e-02,9.352118476273285808e+01
1.972000000000000142e-02,8.615688724813202271e+01
2.019999999999999921e-02,7.666020918636603199e+01
2.024000000000000105e-02,8.656852144336413346e+01
2.031000000000000166e-02,8.732327193137672339e+01
2.037999999999999881e-02,9.245065661318294303e+01
2.040000000000000147e-02,1.050364415023475146e+02
2.091000000000000150e-02,8.978214975677509813e+01
2.120000000000000009e-02,9.317941939223265990e+01
2.171000000000000013e-02,9.558725718846922348e+01
2.188999999999999974e-02,9.686569526198552182e+01
2.196999999999999995e-02,8.984419049431380699e+01
2.210000000000000159e-02,1.086175493670885714e+02
2.222999999999999976e-02,9.085733624050882895e+01
2.248999999999999957e-02,9.861659425453440520e+01
2.274999999999999939e-02,9.704205840904695890e+01
2.348000000000000087e-02,1.029271624303755459e+02
2.349000000000000046e-02,1.010927475079647735e+02
2.384000000000000008e-02,1.047755622410285952e+02
2.398000000000000131e-02,1.108613084285152581e+02
2.401000000000000009e-02,1.089657468876863788e+02
2.414000000000000173e-02,1.037695659118333538e+02
2.453999999999999931e-02,1.000046052762254050e+02
2.477000000000000035e-02,1.027684958234545718e+02
2.481999999999999831e-02,1.023269430360122243e+02
2.525000000000000161e-02,1.110784983577095630e+02
2.528999999999999998e-02,1.091239304225188391e+02
2.546999999999999958e-02,1.130186199753450182e+02
2.556999999999999898e-02,1.127560880277729893e+02
