-1.689999999999999503e+00,-7.500000000000000000e-01
-1.480000000000000426e+00,-6.999999999999992895e-01
-1.259999999999999787e+00,-5.700000000000002842e-01
-1.050000000000000711e+00,-4.299999999999997158e-01
-8.399999999999998579e-01,-3.100000000000004974e-01
-6.199999999999992184e-01,-1.699999999999999289e-01
-4.100000000000001421e-01,-2.999999999999936051e-02
-1.899999999999995026e-01,9.999999999999964473e-02
1.999999999999957367e-02,2.400000000000002132e-01
2.400000000000002132e-01,4.000000000000003553e-01
4.499999999999992895e-01,5.600000000000004974e-01
6.600000000000001421e-01,7.100000000000008527e-01
8.800000000000007816e-01,8.900000000000005684e-01
1.089999999999999858e+00,1.099999999999999645e+00
1.000000000000000000e+01,1.000000000000000000e+01
