3.782236253750000388e-01,3.254599692533453881e-02
3.782846605312500388e-01,3.959884564035638654e-02
3.783456956875000388e-01,4.674098515006368249e-02
3.784067308437500388e-01,5.397330038323307905e-02
3.784677660000000388e-01,6.129614361804795741e-02
3.785288011562500388e-01,6.870928093461389774e-02
3.785898363125000388e-01,7.621185834285296168e-02
3.786508714687500388e-01,8.380238940491963051e-02
3.787119066250000388e-01,9.147876334639439000e-02
3.787729417812500388e-01,9.923827002527703389e-02
3.788339769375000388e-01,1.070776360891420587e-01
3.788950120937500388e-01,1.149930654980470812e-01
3.789560472500000388e-01,1.229802774912586993e-01
3.790170824062500388e-01,1.310345360401315162e-01
3.790781175625000388e-01,1.391506667097492655e-01
3.791391527187500388e-01,1.473230593639215658e-01
3.792001878750000388e-01,1.555456579132409312e-01
3.792612230312500388e-01,1.638119409073449106e-01
3.793222581875000388e-01,1.721148988171855021e-01
3.793832933437500388e-01,1.804470150298544406e-01
3.794443285000000388e-01,1.888002577044884667e-01
3.795053636562500388e-01,1.971660886856124451e-01
3.795663988125000388e-01,2.055354937723442299e-01
3.796274339687500388e-01,2.138990360708076244e-01
3.796884691250000388e-01,2.222469312856009405e-01
3.797495042812500388e-01,2.305691410519012940e-01
3.798105394375000388e-01,2.388554781736426935e-01
3.798715745937500388e-01,2.470957162400042317e-01
3.799326097500000388e-01,2.552796957428146163e-01
3.799936449062500388e-01,2.633974195583109190e-01
3.800546800625000388e-01,2.714391323740318884e-01
3.801157152187500388e-01,2.793953810778382341e-01
3.801767503750000388e-01,2.872570559177537453e-01
3.802377855312500388e-01,2.950154149734200981e-01
3.802988206875000388e-01,3.026620967471359558e-01
3.803598558437500388e-01,3.101891271492458468e-01
3.804208910000000388e-01,3.175889276032042852e-01
3.804819261562500388e-01,3.248543303657601133e-01
3.805429613125000388e-01,3.319786055443404438e-01
3.806039964687500388e-01,3.389555019407182179e-01
3.806650316250000388e-01,3.457793011118970306e-01
3.807260667812500388e-01,3.524448813285552817e-01
3.807871019375000388e-01,3.589477858379274133e-01
3.808481370937500388e-01,3.652842883474283209e-01
