4.148447191250000388e-01,8.656159305793992287e-01
4.149057542812500388e-01,8.663710234321433390e-01
4.149667894375000388e-01,8.658778479526119121e-01
4.150278245937500388e-01,8.641294839079451950e-01
4.150888597500000388e-01,8.611204753810475232e-01
4.151498949062500388e-01,8.568467630477178965e-01
4.152109300625000388e-01,8.513056352404964056e-01
4.152719652187500388e-01,8.444957010312514889e-01
4.153330003750000388e-01,8.364168854094998773e-01
4.153940355312500388e-01,8.270704435974458590e-01
4.154550706875000388e-01,8.164589890696030139e-01
4.155161058437500388e-01,8.045865282934737683e-01
4.155771410000000388e-01,7.914584947983359653e-01
4.156381761562500388e-01,7.770817759609527364e-01
4.156992113125000388e-01,7.614647277410219184e-01
4.157602464687500388e-01,7.446171752176062864e-01
4.158212816250000388e-01,7.265503997664503055e-01
4.158823167812500388e-01,7.072771166170431778e-01
4.159433519375000388e-01,6.868114488896616132e-01
4.160043870937500388e-01,6.651689056677482226e-01
4.160654222500000388e-01,6.423663719749854728e-01
4.161264574062500388e-01,6.184221176336470727e-01
4.161874925625000388e-01,5.933558299946848358e-01
4.162485277187500388e-01,5.671886727266824968e-01
4.163095628750000388e-01,5.399433696286120021e-01
4.163705980312500388e-01,5.116443092519735725e-01
4.164316331875000388e-01,4.823176634383599115e-01
4.164926683437500388e-01,4.519915110835776573e-01
4.165537035000000388e-01,4.206959577848691234e-01
4.166147386562500388e-01,3.884632426024158813e-01
4.166757738125000388e-01,3.553278248791896798e-01
4.167368089687500388e-01,3.213264466569134559e-01
4.167978441250000388e-01,2.864981693148259123e-01
4.168588792812500388e-01,2.508843861854069823e-01
4.169199144375000388e-01,2.145288156070851993e-01
4.169809495937500388e-01,1.774774807627773621e-01
4.170419847500000388e-01,1.397786834527571798e-01
4.171030199062500388e-01,1.014829785521279698e-01
4.171640550625000388e-01,6.264315437798678721e-02
4.172250902187500388e-01,2.331422177896299436e-02
4.172861253750000388e-01,-1.644658816678071581e-02
4.173471605312500388e-01,-5.657982094906879172e-02
4.174081956875000388e-01,-9.702379561476688619e-02
4.174692308437500388e-01,-1.377146094348759287e-01
4.175302660000000388e-01,-1.785861584396512824e-01
4.175913011562500388e-01,-2.195701815034569182e-01
4.176523363125000388e-01,-2.605963339958992098e-01
4.177133714687500388e-01,-3.015922944203956457e-01
4.177744066250000388e-01,-3.424839043010698969e-01
4.178354417812500388e-01,-3.831953383038722571e-01
4.178964769375000388e-01,-4.236492986567726993e-01
4.179575120937500388e-01,-4.637672257846711665e-01
4.180185472500000388e-01,-5.034695160028864747e-01
4.180795824062500388e-01,-5.426757372667446733e-01
4.181406175625000388e-01,-5.813048353226146769e-01
4.182016527187500388e-01,-6.192753249419592487e-01
4.182626878750000388e-01,-6.565054638946277166e-01
4.183237230312500388e-01,-6.929134104887519907e-01
4.183847581875000388e-01,-7.284173684035640806e-01
4.184457933437500388e-01,-7.629357247422330346e-01
4.185068285000000388e-01,-7.963871884145168334e-01
4.185678636562500388e-01,-8.286909359566368982e-01
4.186288988125000388e-01,-8.597667707194949216e-01
4.186899339687500388e-01,-8.895352991931337883e-01
4.187509691250000388e-01,-9.179181254206066898e-01
4.188120042812500388e-01,-9.448380614218135909e-01
4.188730394375000388e-01,-9.702193487647912118e-01
4.189340745937500388e-01,-9.939878843200818936e-01
