2.500497972500000388e-01,4.825775534740658250e-04
2.501108324062500388e-01,3.430744407868812945e-04
2.501718675625000388e-01,2.760189745234001269e-04
2.502329027187500388e-01,2.820404899486351601e-04
2.502939378750000388e-01,3.615077713955138243e-04
2.503549730312500388e-01,5.145207245980063524e-04
2.504160081875000388e-01,7.408910156458206088e-04
2.504770433437500388e-01,1.040112299983437768e-03
2.505380785000000388e-01,1.411322529390802690e-03
2.505991136562500388e-01,1.853262352634531002e-03
2.506601488125000388e-01,2.364234587105024533e-03
2.507211839687500388e-01,2.942069988303441103e-03
2.507822191250000388e-01,3.584104040669558715e-03
2.508432542812500388e-01,4.287168307327554953e-03
2.509042894375000388e-01,5.047598179144508618e-03
2.509653245937500388e-01,5.861256901898989104e-03
2.510263597500000388e-01,6.723573820286139410e-03
2.510873949062500388e-01,7.629593141654401368e-03
2.511484300625000388e-01,8.574028428436165916e-03
2.512094652187500388e-01,9.551317633615831817e-03
2.512705003750000388e-01,1.055567385215821531e-02
2.513315355312500388e-01,1.158112801549188164e-02
2.513925706875000388e-01,1.262156134535779607e-02
2.514536058437500388e-01,1.367072726792590079e-02
2.515146410000000388e-01,1.472226438579951439e-02
2.515756761562500388e-01,1.576970372954553459e-02
2.516367113125000388e-01,1.680647461757118696e-02
2.516977464687500388e-01,1.782591387629300569e-02
2.517587816250000388e-01,1.882128284615036673e-02
2.518198167812500388e-01,1.978579556917528862e-02
2.518808519375000388e-01,2.071265997136752246e-02
2.519418870937500388e-01,2.159513195134750430e-02
2.520029222500000388e-01,2.242658034689775856e-02
2.520639574062500388e-01,2.320055906057933576e-02
2.521249925625000388e-01,2.391088143581718284e-02
2.521860277187500388e-01,2.455169146331535879e-02
2.522470628750000388e-01,2.511752664209370572e-02
2.523080980312500388e-01,2.560336828603131804e-02
2.523691331875000388e-01,2.600467661522012572e-02
2.524301683437500388e-01,2.631740987549795879e-02
2.524912035000000388e-01,2.653802871070636699e-02
2.525522386562500388e-01,2.666348878080523899e-02
2.526132738125000388e-01,2.669122591699769551e-02
2.526743089687500388e-01,2.661913874441478728e-02
2.527353441250000388e-01,2.644557359336477398e-02
2.527963792812500388e-01,2.616931568246897571e-02
2.528574144375000388e-01,2.578958911999206655e-02
2.529184495937500388e-01,2.530606645103666494e-02
2.529794847500000388e-01,2.471888655232427554e-02
2.530405199062500388e-01,2.402867793325819817e-02
2.531015550625000388e-01,2.323658320494951732e-02
2.531625902187500388e-01,2.234427982477696709e-02
2.532236253750000388e-01,2.135399231429926936e-02
2.532846605312500388e-01,2.026849197382671677e-02
2.533456956875000388e-01,1.909108155929162970e-02
2.534067308437500388e-01,1.782556423600146350e-02
2.534677660000000388e-01,1.647619810845785127e-02
2.535288011562500388e-01,1.504763945408185005e-02
2.535898363125000388e-01,1.354487919236123383e-02
2.536508714687500388e-01,1.197317789299436920e-02
2.537119066250000388e-01,1.033800465345104461e-02
2.537729417812500388e-01,8.644984454315765218e-03
2.538339769375000388e-01,6.899857236615085723e-03
2.538950120937500388e-01,5.108450140562410292e-03
2.539560472500000388e-01,3.276662366179263191e-03
2.540170824062500388e-01,1.410460254924351692e-03
2.540781175625000388e-01,-4.841212781139515278e-04
2.541391527187500388e-01,-2.400975693979657231e-03
2.542001878750000388e-01,-4.333925023205759119e-03
2.542612230312500388e-01,-6.276727544009042849e-03
2.543222581875000388e-01,-8.223095911421510890e-03
2.543832933437500388e-01,-1.016672696560319208e-02
2.544443285000000388e-01,-1.210134250786338954e-02
2.545053636562500388e-01,-1.402073848230575917e-02
2.545663988125000388e-01,-1.591883851742322692e-02
2.546274339687500388e-01,-1.778974688904633172e-02
2.546884691250000388e-01,-1.962779579993678691e-02
2.547495042812500388e-01,-2.142758246040838213e-02
2.548105394375000388e-01,-2.318399271500504524e-02
2.548715745937500388e-01,-2.489220970908373465e-02
2.549326097500000388e-01,-2.654770807012581113e-02
2.549936449062500388e-01,-2.814623600095772504e-02
2.550546800625000388e-01,-2.968378926331329340e-02
2.551157152187500388e-01,-3.115658203794022252e-02
2.551767503750000388e-01,-3.256101993392022248e-02
2.552377855312500388e-01,-3.389367994367019354e-02
2.552988206875000388e-01,-3.515130097247119029e-02
2.553598558437500388e-01,-3.633078688566761250e-02
